,单词,TF-IDF权值,TF-IDF权重
2157,录音,2,0.00166692656541
2158,录音棚,2,0.00166692656541
2159,形式,1,0.000833463282705
2160,彩虹,5,0.00416731641352
2161,影响,3,0.00250038984811
2162,影响力,1,0.000833463282705
2163,影片,3,0.00250038984811
2164,影视,1,0.000833463282705
2165,往下,2,0.00166692656541
2166,往下掉,2,0.00166692656541
2167,待定,1,0.000833463282705
2168,很久,9,0.00750116954434
2169,很久以前,1,0.000833463282705
2170,很久很久,1,0.000833463282705
2171,很多,8,0.00666770626164
2172,很大,1,0.000833463282705
2173,很忙,1,0.000833463282705
2174,很快,1,0.000833463282705
2175,很早,1,0.000833463282705
2176,很瘦,1,0.000833463282705
2177,得体,1,0.000833463282705
2178,得出,1,0.000833463282705
2179,得到,3,0.00250038984811
2180,得手,1,0.000833463282705
2181,得来,2,0.00166692656541
2182,得空,1,0.000833463282705
2183,御用,1,0.000833463282705
2184,循环,7,0.00583424297893
2185,微笑,8,0.00666770626164
2186,微视,1,0.000833463282705
2187,德华,5,0.00416731641352
2188,德比,1,0.000833463282705
2189,心上,1,0.000833463282705
2190,心中,5,0.00416731641352
2191,心仪,1,0.000833463282705
2192,心头,1,0.000833463282705
2193,心弦,5,0.00416731641352
2194,心心,1,0.000833463282705
2195,心情,8,0.00666770626164
2196,心愿,3,0.00250038984811
2197,心爱,1,0.000833463282705
2198,心理,1,0.000833463282705
2199,心疼,1,0.000833463282705
2200,心痛,1,0.000833463282705
2201,心里,9,0.00750116954434
2202,心雨,1,0.000833463282705
2203,必须,1,0.000833463282705
2204,忍不住,3,0.00250038984811
2205,忍痛,1,0.000833463282705
2206,志愿,1,0.000833463282705
2207,志愿者,1,0.000833463282705
2208,忘怀,1,0.000833463282705
2209,忠于,1,0.000833463282705
2210,快乐,10,0.00833463282705
2211,快报,1,0.000833463282705
2212,快收,3,0.00250038984811
2213,快来,18,0.0150023390887
2214,快点,1,0.000833463282705
2215,忽悠,1,0.000833463282705
2216,忽然,3,0.00250038984811
2217,忽然间,1,0.000833463282705
2218,怀孕,6,0.00500077969623
2219,怀念,6,0.00500077969623
2220,怎么,21,0.0175027289368
2221,怎么样,1,0.000833463282705
2222,怎样,1,0.000833463282705
2223,怒气,3,0.00250038984811
2224,怕不怕,1,0.000833463282705
2225,思密达,1,0.000833463282705
2226,思念,1,0.000833463282705
2227,思蜀,1,0.000833463282705
2228,急促,1,0.000833463282705
2229,急先锋,1,0.000833463282705
2230,急速,2,0.00166692656541
2231,性感,1,0.000833463282705
2232,性感女,1,0.000833463282705
2233,怪不得,1,0.000833463282705
2234,怪怪,7,0.00583424297893
2235,怪怪的,7,0.00583424297893
2236,总冠军,1,0.000833463282705
2237,总决赛,5,0.00416731641352
2238,总和,1,0.000833463282705
2239,总是,5,0.00416731641352
2240,总能,1,0.000833463282705
2241,恋人,1,0.000833463282705
2242,恋故,1,0.000833463282705
2243,恋爱,5,0.00416731641352
2244,恐惧,2,0.00166692656541
2245,恨透,1,0.000833463282705
2246,恨透了,1,0.000833463282705
2247,恩施,4,0.00333385313082
2248,恩爱,2,0.00166692656541
2249,恶搞,1,0.000833463282705
2250,悉尼,1,0.000833463282705
2251,悠悠,1,0.000833463282705
2252,悠闲,1,0.000833463282705
2253,患者,1,0.000833463282705
2254,情书,2,0.00166692656541
2255,情侣,26,0.0216700453503
2256,情侣装,25,0.0208365820676
2257,情况,1,0.000833463282705
2258,情怀,1,0.000833463282705
2259,情感,1,0.000833463282705
2260,情愫,1,0.000833463282705
2261,情报,1,0.000833463282705
2262,情景,2,0.00166692656541
2263,情景剧,2,0.00166692656541
2264,情歌,7,0.00583424297893
2265,情话,1,0.000833463282705
2266,情趣,1,0.000833463282705
2267,惊呆,1,0.000833463282705
2268,惊喜,3,0.00250038984811
2269,惊艳,2,0.00166692656541
2270,惊讶,1,0.000833463282705
2271,惨变,1,0.000833463282705
2272,想像,1,0.000833463282705
2273,想出,2,0.00166692656541
2274,想到,11,0.00916809610975
2275,想去,2,0.00166692656541
2276,想学,1,0.000833463282705
2277,想当初,1,0.000833463282705
2278,想当年,1,0.000833463282705
2279,想念,1,0.000833463282705
2280,想法,1,0.000833463282705
2281,想用,1,0.000833463282705
2282,想要,5,0.00416731641352
2283,想见,1,0.000833463282705
2284,想象,1,0.000833463282705
2285,想起,3,0.00250038984811
2286,惺惺,1,0.000833463282705
2287,惺惺相惜,1,0.000833463282705
2288,愉快,2,0.00166692656541
2289,意中,1,0.000833463282705
2290,意义,4,0.00333385313082
2291,意外,2,0.00166692656541
2292,意思,2,0.00166692656541
2293,意犹未尽,1,0.000833463282705
2294,感人,2,0.00166692656541
2295,感兴,1,0.000833463282705
2296,感兴趣,1,0.000833463282705
2297,感动,8,0.00666770626164
2298,感受,6,0.00500077969623
2299,感受一下,2,0.00166692656541
2300,感叹,1,0.000833463282705
2301,感悟,1,0.000833463282705
2302,感觉,14,0.0116684859579
2303,感谢,5,0.00416731641352
2304,愧为,1,0.000833463282705
2305,愿意,2,0.00166692656541
2306,愿望,3,0.00250038984811
2307,愿者,1,0.000833463282705
2308,慢慢,3,0.00250038984811
2309,懒人,1,0.000833463282705
2310,戏照,1,0.000833463282705
2311,成为,3,0.00250038984811
2312,成人,3,0.00250038984811
2313,成人礼,3,0.00250038984811
2314,成功,1,0.000833463282705
2315,成名,2,0.00166692656541
2316,成年,1,0.000833463282705
2317,成果,1,0.000833463282705
2318,成都,62,0.0516747235277
2319,成都市,2,0.00166692656541
2320,成长,1,0.000833463282705
2321,我们,35,0.0291712148947
2322,我会,4,0.00333385313082
2323,戒吃,1,0.000833463282705
2324,或者,1,0.000833463282705
2325,或许,2,0.00166692656541
2326,战斗,2,0.00166692656541
2327,战歌,1,0.000833463282705
2328,战神,1,0.000833463282705
2329,截图,1,0.000833463282705
2330,截止,1,0.000833463282705
2331,房间,1,0.000833463282705
2332,所以,13,0.0108350226752
2333,所思,4,0.00333385313082
2334,所有,5,0.00416731641352
2335,所谓,4,0.00333385313082
2336,手上,2,0.00166692656541
2337,手写,1,0.000833463282705
2338,手持,1,0.000833463282705
2339,手机,6,0.00500077969623
2340,手记,2,0.00166692656541
2341,手足,1,0.000833463282705
2342,手足无措,1,0.000833463282705
2343,手里,1,0.000833463282705
2344,才华,4,0.00333385313082
2345,才子,1,0.000833463282705
2346,才能,3,0.00250038984811
2347,才艺,2,0.00166692656541
2348,扎马,2,0.00166692656541
2349,打人,1,0.000833463282705
2350,打击,2,0.00166692656541
2351,打击乐,1,0.000833463282705
2352,打分,1,0.000833463282705
2353,打哈,1,0.000833463282705
2354,打开,1,0.000833463282705
2355,打折,2,0.00166692656541
2356,打歌,2,0.00166692656541
2357,打气,1,0.000833463282705
2358,打电话,1,0.000833463282705
2359,打篮球,2,0.00166692656541
2360,打翻,1,0.000833463282705
2361,打败,1,0.000833463282705
2362,打过,1,0.000833463282705
2363,打造,4,0.00333385313082
2364,托车,2,0.00166692656541
2365,执导,1,0.000833463282705
2366,扭转,1,0.000833463282705
2367,扮演,1,0.000833463282705
2368,扮演者,1,0.000833463282705
2369,承办,1,0.000833463282705
2370,承办方,1,0.000833463282705
2371,承接,1,0.000833463282705
2372,承认,3,0.00250038984811
2373,承诺,1,0.000833463282705
2374,技术,4,0.00333385313082
2375,技痒,1,0.000833463282705
2376,技能,1,0.000833463282705
2377,抒情,1,0.000833463282705
2378,抓紧,1,0.000833463282705
2379,抓紧时间,1,0.000833463282705
2380,抗拒,2,0.00166692656541
2381,抗日,1,0.000833463282705
2382,抗议,1,0.000833463282705
2383,抢先,1,0.000833463282705
2384,抢到,3,0.00250038984811
2385,抢钱,1,0.000833463282705
2386,报价,2,0.00166692656541
2387,报道,2,0.00166692656541
2388,抬头,1,0.000833463282705
2389,抱住,1,0.000833463282705
2390,抱抱,1,0.000833463282705
2391,抵挡,1,0.000833463282705
2392,抵挡不住,1,0.000833463282705
2393,抹杀,1,0.000833463282705
2394,担任,3,0.00250038984811
2395,担心,1,0.000833463282705
2396,拆台,1,0.000833463282705
2397,拉倒,43,0.0358389211563
2398,拉屎,1,0.000833463282705
2399,拉格,1,0.000833463282705
2400,拉赫,2,0.00166692656541
2401,拉赫曼,2,0.00166692656541
2402,拉近,2,0.00166692656541
2403,拉进,1,0.000833463282705
2404,拍下,2,0.00166692656541
2405,拍下来,2,0.00166692656541
2406,拍得,2,0.00166692656541
2407,拍戏,3,0.00250038984811
2408,拍摄,6,0.00500077969623
2409,拍照,3,0.00250038984811
2410,拒不,2,0.00166692656541
2411,拒绝,1,0.000833463282705
2412,拖沓,1,0.000833463282705
2413,拖鞋,2,0.00166692656541
2414,招人,1,0.000833463282705
2415,拜拜,1,0.000833463282705
2416,拥抱,1,0.000833463282705
2417,择偶,1,0.000833463282705
2418,拿出,1,0.000833463282705
2419,拿到,1,0.000833463282705
2420,拿回去,1,0.000833463282705
2421,持平,1,0.000833463282705
2422,持续,1,0.000833463282705
2423,持证,1,0.000833463282705
2424,按部就班,1,0.000833463282705
2425,挑战,8,0.00666770626164
2426,挖到,1,0.000833463282705
2427,挡不住,3,0.00250038984811
2428,挡路,1,0.000833463282705
2429,挥泪,2,0.00166692656541
2430,挺不错,1,0.000833463282705
2431,捉到,1,0.000833463282705
2432,捕捉,1,0.000833463282705
2433,捕捉到,1,0.000833463282705
2434,损友,2,0.00166692656541
2435,换到,1,0.000833463282705
2436,换换,1,0.000833463282705
2437,据悉,2,0.00166692656541
2438,据说,3,0.00250038984811
2439,掉入,1,0.000833463282705
2440,掌柜,1,0.000833463282705
2441,掌柜的,1,0.000833463282705
2442,掏出,1,0.000833463282705
2443,排偶,1,0.000833463282705
2444,排号,1,0.000833463282705
2445,排名,2,0.00166692656541
2446,排着,1,0.000833463282705
2447,排练,2,0.00166692656541
2448,排行,2,0.00166692656541
2449,排行榜,1,0.000833463282705
2450,探戈,1,0.000833463282705
2451,接下,3,0.00250038984811
2452,接下来,2,0.00166692656541
2453,接发,1,0.000833463282705
2454,接受,9,0.00750116954434
2455,接吻,2,0.00166692656541
2456,接吻时,1,0.000833463282705
2457,接地,3,0.00250038984811
2458,接机,3,0.00250038984811
2459,推出,2,0.00166692656541
2460,掰掰,3,0.00250038984811
2461,提醒,2,0.00166692656541
2462,提问,1,0.000833463282705
2463,插曲,1,0.000833463282705
2464,揭秘,8,0.00666770626164
2465,搁浅,2,0.00166692656541
2466,搞不懂,1,0.000833463282705
2467,搞定,1,0.000833463282705
2468,搞笑,35,0.0291712148947
2469,搭上,1,0.000833463282705
2470,搭乘,1,0.000833463282705
2471,搭建,2,0.00166692656541
2472,搭档,2,0.00166692656541
2473,搭边,1,0.000833463282705
2474,搭配,5,0.00416731641352
2475,携手,3,0.00250038984811
2476,摄影,6,0.00500077969623
2477,摄影师,3,0.00250038984811
2478,摇头,1,0.000833463282705
2479,摇滚,4,0.00333385313082
2480,摔倒,1,0.000833463282705
2481,摩天,3,0.00250038984811
2482,摩天大楼,1,0.000833463282705
2483,摩天轮,2,0.00166692656541
2484,摩托,2,0.00166692656541
2485,摩托车,2,0.00166692656541
2486,摩登,1,0.000833463282705
2487,撒娇,1,0.000833463282705
2488,播出,1,0.000833463282705
2489,播放,2,0.00166692656541
2490,操作,1,0.000833463282705
2491,擦干,1,0.000833463282705
2492,擦肩,3,0.00250038984811
2493,擦肩而过,3,0.00250038984811
2494,攀升,1,0.000833463282705
2495,攀枝,1,0.000833463282705
2496,攀枝花,1,0.000833463282705
2497,支招,1,0.000833463282705
2498,支持,3,0.00250038984811
2499,支配,1,0.000833463282705
2500,收到,1,0.000833463282705
2501,收听,9,0.00750116954434
2502,收录,7,0.00583424297893
2503,收录于,6,0.00500077969623
2504,收拾,2,0.00166692656541
2505,收藏,4,0.00333385313082
2506,收货,1,0.000833463282705
2507,改变,1,0.000833463282705
2508,改地,1,0.000833463282705
2509,改编,5,0.00416731641352
2510,改过,1,0.000833463282705
2511,改过自新,1,0.000833463282705
2512,放下,1,0.000833463282705
2513,放到,1,0.000833463282705
2514,放在,1,0.000833463282705
2515,放在心上,1,0.000833463282705
2516,放开,2,0.00166692656541
2517,放心,5,0.00416731641352
2518,放晴,1,0.000833463282705
2519,放松,3,0.00250038984811
2520,放过,2,0.00166692656541
2521,放量,1,0.000833463282705
2522,政局,1,0.000833463282705
2523,故事,7,0.00583424297893
2524,故意,1,0.000833463282705
2525,救命,1,0.000833463282705
2526,教主,1,0.000833463282705
2527,教出,1,0.000833463282705
2528,教堂,2,0.00166692656541
2529,教学,1,0.000833463282705
2530,教室,1,0.000833463282705
2531,教材,4,0.00333385313082
2532,教科,1,0.000833463282705
2533,教科书,1,0.000833463282705
2534,教练,1,0.000833463282705
2535,散场,1,0.000833463282705
2536,散心,1,0.000833463282705
2537,散散,1,0.000833463282705
2538,散散心,1,0.000833463282705
2539,敬请,2,0.00166692656541
2540,敬请期待,2,0.00166692656541
2541,数一数,1,0.000833463282705
2542,数一数二,1,0.000833463282705
2543,数二,1,0.000833463282705
2544,数人,1,0.000833463282705
2545,数封,2,0.00166692656541
2546,整个,8,0.00666770626164
2547,整夜,1,0.000833463282705
2548,整晚,2,0.00166692656541
2549,整理,1,0.000833463282705
2550,文化,4,0.00333385313082
2551,文化部,1,0.000833463282705
2552,文山,6,0.00500077969623
2553,文广,11,0.00916809610975
2554,文教,2,0.00166692656541
2555,文文,3,0.00250038984811
2556,文版,2,0.00166692656541
2557,文章,16,0.0133354125233
2558,文艺,2,0.00166692656541
2559,斗牛,2,0.00166692656541
2560,断章取义,1,0.000833463282705
2561,斯河,1,0.000833463282705
2562,新一季,2,0.00166692656541
2563,新乡,1,0.000833463282705
2564,新作,1,0.000833463282705
2565,新加坡,3,0.00250038984811
2566,新区,1,0.000833463282705
2567,新时尚,1,0.000833463282705
2568,新曲,2,0.00166692656541
2569,新歌,50,0.0416731641352
2570,新浪,9,0.00750116954434
2571,新片,1,0.000833463282705
2572,新生,3,0.00250038984811
2573,新生儿,1,0.000833463282705
2574,新用,1,0.000833463282705
2575,新秀,1,0.000833463282705
2576,新编,6,0.00500077969623
2577,新闻,8,0.00666770626164
2578,新闻记者,1,0.000833463282705
2579,方文山,6,0.00500077969623
2580,旁边,2,0.00166692656541
2581,旅行,4,0.00333385313082
2582,旋律,10,0.00833463282705
2583,族类,1,0.000833463282705
2584,无与伦比,7,0.00583424297893
2585,无人,3,0.00250038984811
2586,无助,2,0.00166692656541
2587,无处,1,0.000833463282705
2588,无处不在,1,0.000833463282705
2589,无意,1,0.000833463282705
2590,无憾,1,0.000833463282705
2591,无所,1,0.000833463282705
2592,无所谓,1,0.000833463282705
2593,无措,1,0.000833463282705
2594,无故,1,0.000833463282705
2595,无法,3,0.00250038984811
2596,无罪,1,0.000833463282705
2597,无论,2,0.00166692656541
2598,无论是,1,0.000833463282705
2599,无闻,3,0.00250038984811
2600,无限,7,0.00583424297893
2601,无限大,2,0.00166692656541
2602,无非,2,0.00166692656541
2603,既然,1,0.000833463282705
2604,日前,5,0.00416731641352
2605,日头,1,0.000833463282705
2606,日子,3,0.00250038984811
2607,日常,7,0.00583424297893
2608,日文,1,0.000833463282705
2609,日文版,1,0.000833463282705
2610,日本,4,0.00333385313082
2611,日电,1,0.000833463282705
2612,日神,1,0.000833463282705
2613,日记,1,0.000833463282705
2614,早安,1,0.000833463282705
2615,早就,3,0.00250038984811
2616,早已,1,0.000833463282705
2617,早期,1,0.000833463282705
2618,早班,1,0.000833463282705
2619,早知,1,0.000833463282705
2620,早起,1,0.000833463282705
2621,时代,9,0.00750116954434
2622,时代周刊,2,0.00166692656541
2623,时候,38,0.0316716047428
2624,时光,3,0.00250038984811
2625,时刻,2,0.00166692656541
2626,时尚,4,0.00333385313082
2627,时明,2,0.00166692656541
2628,时长,1,0.000833463282705
2629,时间,16,0.0133354125233
2630,时隔,8,0.00666770626164
2631,时髦,1,0.000833463282705
2632,明天,4,0.00333385313082
2633,明年,7,0.00583424297893
2634,明明,2,0.00166692656541
2635,明明白白,1,0.000833463282705
2636,明星,5,0.00416731641352
2637,明月,1,0.000833463282705
2638,明朗,1,0.000833463282705
2639,明白,3,0.00250038984811
2640,易学,1,0.000833463282705
2641,昔日,5,0.00416731641352
2642,星座,1,0.000833463282705
2643,星期,2,0.00166692656541
2644,春夏,1,0.000833463282705
2645,春晚,3,0.00250038984811
2646,昨天,4,0.00333385313082
2647,昨日,2,0.00166692656541
2648,是不是,6,0.00500077969623
2649,是从,1,0.000833463282705
2650,是因为,6,0.00500077969623
2651,昵称,1,0.000833463282705
2652,晓得,1,0.000833463282705
2653,晚上,4,0.00333385313082
2654,晚上十,1,0.000833463282705
2655,晚会,5,0.00416731641352
2656,晚安,6,0.00500077969623
2657,普通,7,0.00583424297893
2658,普通话,3,0.00250038984811
2659,景德镇,1,0.000833463282705
2660,景教,1,0.000833463282705
2661,景色,1,0.000833463282705
2662,晴天,20,0.0166692656541
2663,晶莹,2,0.00166692656541
2664,智商,1,0.000833463282705
2665,智慧,1,0.000833463282705
2666,智障,1,0.000833463282705
2667,暖暖的,3,0.00250038984811
2668,暧昧,1,0.000833463282705
2669,暴怒,3,0.00250038984811
2670,暴雨,2,0.00166692656541
2671,暴露,2,0.00166692656541
2672,曝光,1,0.000833463282705
2673,曲周,2,0.00166692656541
2674,曲子,2,0.00166692656541
2675,曲本,1,0.000833463282705
2676,曲目,4,0.00333385313082
2677,曲种,4,0.00333385313082
2678,曲风,8,0.00666770626164
2679,曲风来,2,0.00166692656541
2680,更加,1,0.000833463282705
2681,更多,4,0.00333385313082
2682,更好,2,0.00166692656541
2683,更新,12,0.0100015593925
2684,更是,1,0.000833463282705
2685,更有意义,1,0.000833463282705
2686,曾经,2,0.00166692656541
2687,最后,14,0.0116684859579
2688,最大,2,0.00166692656541
2689,最好,11,0.00916809610975
2690,最强,45,0.0375058477217
2691,最惨,2,0.00166692656541
2692,最新,8,0.00666770626164
2693,最早,3,0.00250038984811
2694,最热,2,0.00166692656541
2695,最爱,5,0.00416731641352
2696,最甜,1,0.000833463282705
2697,最终,3,0.00250038984811
2698,最美,4,0.00333385313082
2699,最舒服,1,0.000833463282705
2700,最近,12,0.0100015593925
2701,最重,1,0.000833463282705
2702,最长,1,0.000833463282705
2703,最难,1,0.000833463282705
2704,最高,1,0.000833463282705
2705,月份,1,0.000833463282705
2706,月儿,2,0.00166692656541
2707,月光,1,0.000833463282705
2708,月子,1,0.000833463282705
2709,有事,5,0.00416731641352
2710,有些,5,0.00416731641352
2711,有人,15,0.0125019492406
2712,有余,1,0.000833463282705
2713,有关,4,0.00333385313082
2714,有力,1,0.000833463282705
2715,有史以来,1,0.000833463282705
2716,有完没完,1,0.000833463282705
2717,有幸,1,0.000833463282705
2718,有意,5,0.00416731641352
2719,有所,5,0.00416731641352
2720,有所思,4,0.00333385313082
2721,有时,2,0.00166692656541
2722,有机,1,0.000833463282705
2723,有没有,7,0.00583424297893
2724,有点,7,0.00583424297893
2725,有着,6,0.00500077969623
2726,有票,1,0.000833463282705
2727,有种,4,0.00333385313082
2728,有空,2,0.00166692656541
2729,有素,1,0.000833463282705
2730,有违,2,0.00166692656541
2731,有钱,3,0.00250038984811
2732,有钱有闲,1,0.000833463282705
2733,有错,1,0.000833463282705
2734,有闲,1,0.000833463282705
2735,有限,1,0.000833463282705
2736,有限公司,1,0.000833463282705
2737,朋友,23,0.0191696555022
2738,朋友圈,3,0.00250038984811
2739,服务,4,0.00333385313082
2740,服装,1,0.000833463282705
2741,服装设计,1,0.000833463282705
2742,望安,1,0.000833463282705
2743,期中,1,0.000833463282705
2744,期中考,1,0.000833463282705
2745,期中考试,1,0.000833463282705
2746,期待,13,0.0108350226752
2747,木木的,1,0.000833463282705
2748,木耳,2,0.00166692656541
2749,未尽,1,0.000833463282705
2750,未来,2,0.00166692656541
2751,未满,1,0.000833463282705
2752,未能,1,0.000833463282705
2753,末日,7,0.00583424297893
2754,本人,5,0.00416731641352
2755,本周,2,0.00166692656541
2756,本命,1,0.000833463282705
2757,本子,1,0.000833463282705
2758,本本,1,0.000833463282705
2759,本来,9,0.00750116954434
2760,本次,1,0.000833463282705
2761,本科,1,0.000833463282705
2762,本科学历,1,0.000833463282705
2763,本身,1,0.000833463282705
2764,朱丽倩,1,0.000833463282705
2765,机上,2,0.00166692656541
2766,机会,1,0.000833463282705
2767,机场,3,0.00250038984811
2768,李圣杰,2,0.00166692656541
2769,李宇春,3,0.00250038984811
2770,李宗盛,1,0.000833463282705
2771,李慧珍,1,0.000833463282705
2772,李连杰,1,0.000833463282705
2773,杏仁,1,0.000833463282705
2774,条件,2,0.00166692656541
2775,条文,15,0.0125019492406
2776,来变,1,0.000833463282705
2777,来得,1,0.000833463282705
2778,来得及,1,0.000833463282705
2779,来时,1,0.000833463282705
2780,来源,3,0.00250038984811
2781,来电,1,0.000833463282705
2782,来看,4,0.00333385313082
2783,来者,1,0.000833463282705
2784,来者不拒,1,0.000833463282705
2785,来自,21,0.0175027289368
2786,来苏,1,0.000833463282705
2787,来说,1,0.000833463282705
2788,杨臣刚,1,0.000833463282705
2789,杭州,1,0.000833463282705
2790,杯子,1,0.000833463282705
2791,松口,1,0.000833463282705
2792,松手,1,0.000833463282705
2793,松饼,2,0.00166692656541
2794,极为,1,0.000833463282705
2795,极了,2,0.00166692656541
2796,极品,1,0.000833463282705
2797,极端,1,0.000833463282705
2798,极致,1,0.000833463282705
2799,极限,2,0.00166692656541
2800,林书豪,11,0.00916809610975
2801,林依轮,1,0.000833463282705
2802,林俊杰,20,0.0166692656541
2803,林志颖,1,0.000833463282705
2804,果然,5,0.00416731641352
2805,果王,1,0.000833463282705
2806,果酱,2,0.00166692656541
2807,枪战,1,0.000833463282705
2808,架上,1,0.000833463282705
2809,架子,1,0.000833463282705
2810,某些,1,0.000833463282705
2811,染缸,1,0.000833463282705
2812,柔美,1,0.000833463282705
2813,标准,2,0.00166692656541
2814,标志,1,0.000833463282705
2815,标杆,1,0.000833463282705
2816,标题,1,0.000833463282705
2817,校团委,1,0.000833463282705
2818,校园,3,0.00250038984811
2819,样子,3,0.00250038984811
2820,根据,1,0.000833463282705
2821,根本,1,0.000833463282705
2822,格里,1,0.000833463282705
2823,格里斯,1,0.000833463282705
2824,桂平,1,0.000833463282705
2825,桂平市,1,0.000833463282705
2826,桌子,1,0.000833463282705
2827,梁静茹,3,0.00250038984811
2828,梅艳芳,1,0.000833463282705
2829,梦想,9,0.00750116954434
2830,梦梦,1,0.000833463282705
2831,梦见,1,0.000833463282705
2832,梳子,2,0.00166692656541
2833,楚歌,1,0.000833463282705
2834,榜单,1,0.000833463282705
2835,模式,1,0.000833463282705
2836,横琴,1,0.000833463282705
2837,樱花,1,0.000833463282705
2838,橄榄,1,0.000833463282705
2839,次登,2,0.00166692656541
2840,次要,2,0.00166692656541
2841,欢唱,1,0.000833463282705
2842,欢喜,2,0.00166692656541
2843,欢迎,4,0.00333385313082
2844,欢迎您,1,0.000833463282705
2845,欣赏,1,0.000833463282705
2846,欧拉,1,0.000833463282705
2847,欧美,1,0.000833463282705
2848,歌单,1,0.000833463282705
2849,歌名,2,0.00166692656541
2850,歌唱,1,0.000833463282705
2851,歌声,15,0.0125019492406
2852,歌手,12,0.0100015593925
2853,歌星,1,0.000833463282705
2854,歌曲,48,0.0400062375698
2855,歌者,5,0.00416731641352
2856,歌词,9,0.00750116954434
2857,歌迷,58,0.0483408703969
2858,歌迷会,19,0.0158358023714
2859,正上,1,0.000833463282705
2860,正在,28,0.0233369719157
2861,正好,1,0.000833463282705
2862,正式,3,0.00250038984811
2863,正经,1,0.000833463282705
2864,正规,1,0.000833463282705
2865,正规渠道,1,0.000833463282705
2866,正面,1,0.000833463282705
2867,此刻,1,0.000833463282705
2868,此外,1,0.000833463282705
2869,此次,1,0.000833463282705
2870,此生,1,0.000833463282705
2871,步数,2,0.00166692656541
2872,步步,3,0.00250038984811
2873,武汉,1,0.000833463282705
2874,武汉大学,1,0.000833463282705
2875,武警,1,0.000833463282705
2876,死去,2,0.00166692656541
2877,死去活来,1,0.000833463282705
2878,死心,1,0.000833463282705
2879,死海,1,0.000833463282705
2880,残酷,2,0.00166692656541
2881,段子,2,0.00166692656541
2882,殿堂,2,0.00166692656541
2883,毁掉,1,0.000833463282705
2884,母亲,4,0.00333385313082
2885,母女,6,0.00500077969623
2886,母女俩,3,0.00250038984811
2887,母子,1,0.000833463282705
2888,每个,2,0.00166692656541
2889,每天,10,0.00833463282705
2890,每套,1,0.000833463282705
2891,每年,5,0.00416731641352
2892,每日,3,0.00250038984811
2893,每次,3,0.00250038984811
2894,每组,1,0.000833463282705
2895,每道菜,1,0.000833463282705
2896,比例,1,0.000833463282705
2897,比喻,1,0.000833463282705
2898,比如,6,0.00500077969623
2899,比拼,1,0.000833463282705
2900,比赛,3,0.00250038984811
2901,比较,2,0.00166692656541
2902,毕业,3,0.00250038984811
2903,毕竟,5,0.00416731641352
2904,毛病,1,0.000833463282705
2905,毛衣,4,0.00333385313082
2906,民谣,2,0.00166692656541
2907,气势,2,0.00166692656541
2908,气势浩大,1,0.000833463282705
2909,气场,1,0.000833463282705
2910,气息,4,0.00333385313082
2911,气球,27,0.022503508633
2912,水杯,2,0.00166692656541
2913,水西,1,0.000833463282705
2914,水里,1,0.000833463282705
2915,永远,5,0.00416731641352
2916,求同,1,0.000833463282705
2917,求婚,1,0.000833463282705
2918,求生,6,0.00500077969623
2919,求生欲,1,0.000833463282705
2920,汉堡,2,0.00166692656541
2921,江南,1,0.000833463282705
2922,江苏,9,0.00750116954434
2923,江西,4,0.00333385313082
2924,江西师大,2,0.00166692656541
2925,汹涌,1,0.000833463282705
2926,沈阳,3,0.00250038984811
2927,沉浸,1,0.000833463282705
2928,沉睡,1,0.000833463282705
2929,沙滩,2,0.00166692656541
2930,沙面,2,0.00166692656541
2931,没了,1,0.000833463282705
2932,没人,1,0.000833463282705
2933,没写,1,0.000833463282705
2934,没出,1,0.000833463282705
2935,没办,2,0.00166692656541
2936,没去,2,0.00166692656541
2937,没完,2,0.00166692656541
2938,没完没了,1,0.000833463282705
2939,没想,8,0.00666770626164
2940,没想到,8,0.00666770626164
2941,没收,1,0.000833463282705
2942,没有,33,0.0275042883293
2943,没来,1,0.000833463282705
2944,没法,1,0.000833463282705
2945,没消,1,0.000833463282705
2946,没电,2,0.00166692656541
2947,没看,3,0.00250038984811
2948,没见,1,0.000833463282705
2949,没钱,1,0.000833463282705
2950,没错,1,0.000833463282705
2951,没面子,1,0.000833463282705
2952,沧州,1,0.000833463282705
2953,沧海,3,0.00250038984811
2954,河北,1,0.000833463282705
2955,河北师范大学,1,0.000833463282705
2956,河南,2,0.00166692656541
2957,河畔,1,0.000833463282705
2958,河西,1,0.000833463282705
2959,沸腾,4,0.00333385313082
2960,油条,1,0.000833463282705
2961,法学,4,0.00333385313082
2962,法学院,4,0.00333385313082
2963,法规,1,0.000833463282705
2964,法规处,1,0.000833463282705
2965,泡澡,1,0.000833463282705
2966,泡面,2,0.00166692656541
2967,注入,1,0.000833463282705
2968,注意,5,0.00416731641352
2969,注意力,1,0.000833463282705
2970,泪流,1,0.000833463282705
2971,泪流满面,1,0.000833463282705
2972,泰勒,1,0.000833463282705
2973,泰国,1,0.000833463282705
2974,洗脑,1,0.000833463282705
2975,洞察,1,0.000833463282705
2976,洪荣宏,1,0.000833463282705
2977,活力,1,0.000833463282705
2978,活动,2,0.00166692656541
2979,活来,1,0.000833463282705
2980,活跃,1,0.000833463282705
2981,流传,2,0.00166692656541
2982,流泪,1,0.000833463282705
2983,流满,1,0.000833463282705
2984,流行,7,0.00583424297893
2985,流行歌,2,0.00166692656541
2986,流行音乐,2,0.00166692656541
2987,浊者自浊,1,0.000833463282705
2988,济南,2,0.00166692656541
